Date,Adj Close,Close,High,Low,Open,Volume
10/9/2022,6.628517151,6.628517151,6.636723042,6.498260975,6.515379906,60990386
10/10/2022,6.39834404,6.39834404,6.701274872,6.2871418,6.627533913,84353570
10/11/2022,5.989575863,5.989575863,6.489302158,5.968835831,6.39668417,112418955
10/12/2022,6.06268692,6.06268692,6.156571865,5.985856056,5.990290165,67372712
10/13/2022,6.137485027,6.137485027,6.191815853,5.450526237,6.062037945,201914407
10/14/2022,6.29090023,6.29090023,6.498816013,6.112475872,6.137131214,156235666
10/15/2022,6.045341969,6.045341969,6.319537163,6.020139217,6.290413857,69627222
10/16/2022,6.106067181,6.106067181,6.16218996,5.995131969,6.045394897,56899620
10/17/2022,6.402016163,6.402016163,6.433124065,6.049965858,6.106030941,88098212
10/18/2022,6.534602165,6.534602165,6.635509014,6.229174137,6.401926041,135462028
10/19/2022,6.597012043,6.597012043,6.740150928,6.404370785,6.532888889,159833079
10/20/2022,6.096129894,6.096129894,6.593113899,6.042023182,6.593113899,138172823
10/21/2022,6.03059721,6.03059721,6.158028126,5.852306843,6.095104218,163575474
10/22/2022,6.090601921,6.090601921,6.141815186,5.99214077,6.030250072,72516798
10/23/2022,6.285017967,6.285017967,6.288559914,5.998977184,6.089927197,90285713
10/24/2022,6.143755913,6.143755913,6.355115891,6.083129883,6.285315037,93436936
10/25/2022,6.574672222,6.574672222,6.758523941,6.08861208,6.143529892,154437623
10/26/2022,6.703574181,6.703574181,6.877235889,6.537848949,6.571848869,573356492
10/27/2022,6.814968109,6.814968109,7.171978951,6.699018955,6.704985142,240125974
10/28/2022,6.871497154,6.871497154,6.961631775,6.542022228,6.8152318,263506394
10/29/2022,7.067772865,7.067772865,7.181046009,6.724998951,6.870203972,237501032
10/30/2022,6.906002045,6.906002045,7.346424103,6.816063881,7.069023132,181555553
10/31/2022,6.973925114,6.973925114,7.100691795,6.725515842,6.905345917,167260499
11/1/2022,7.1284132,7.1284132,7.419105053,6.922729015,6.97247982,215445341
11/2/2022,7.089138031,7.089138031,7.331738949,6.855225086,7.127637863,246921116
11/3/2022,6.933197021,6.933197021,7.386614799,6.920007229,7.089817047,208421141
11/4/2022,7.552130222,7.552130222,7.729378223,6.847397804,6.932370186,282779016
11/5/2022,7.679433823,7.679433823,7.757925034,7.541333199,7.551814079,198214175
11/6/2022,7.082685947,7.082685947,7.739594936,7.082180023,7.67937994,169483859
11/7/2022,7.013171196,7.013171196,7.59070015,6.930840969,7.078358173,276574452
11/8/2022,6.058083057,6.058083057,7.070740223,5.669658184,7.013145924,397058857
11/9/2022,4.896901131,4.896901131,6.189605236,4.770271778,6.058858871,324136342
11/10/2022,5.756818771,5.756818771,5.887905121,4.840990067,4.895221233,309269885
11/11/2022,6.089146137,6.089146137,6.217169762,5.471358776,5.756062031,262794689
11/12/2022,5.552840233,5.552840233,6.155456066,5.34829998,6.087784767,255011853
11/13/2022,5.809588909,5.809588909,6.133664131,5.534852982,5.552679062,232550477
11/14/2022,6.061024189,6.061024189,6.08442688,5.428152084,5.809423923,214597635
11/15/2022,6.288534164,6.288534164,6.455640793,5.988636971,6.061594963,180396640
11/16/2022,5.968265057,5.968265057,6.39240694,5.85989809,6.287902832,134541679
11/17/2022,5.741146088,5.741146088,6.038368225,5.695941925,5.968515873,96206875
11/18/2022,5.850017071,5.850017071,6.025608063,5.740368843,5.742128849,109183100
11/19/2022,5.765303135,5.765303135,5.850131989,5.692892075,5.848341942,69587661
11/20/2022,5.434370995,5.434370995,5.80492878,5.413694859,5.765202045,80579140
11/21/2022,5.194837093,5.194837093,5.463038921,5.117327213,5.434657097,143190635
11/22/2022,5.29909277,5.29909277,5.365392208,4.979733944,5.194342136,157318780
11/23/2022,5.487970829,5.487970829,5.523583889,5.274919033,5.300583839,114316189
11/24/2022,5.451311111,5.451311111,5.570861816,5.40044117,5.488478184,83315692
11/25/2022,5.415576935,5.415576935,5.489811897,5.304820061,5.450436115,77274241
11/26/2022,5.417106152,5.417106152,5.606520176,5.387432098,5.415300846,81048785
11/27/2022,5.405513763,5.405513763,5.602564812,5.405513763,5.417246819,56174067
11/28/2022,5.29320097,5.29320097,5.451715946,5.179496765,5.405803204,69123900
11/29/2022,5.460513115,5.460513115,5.519846916,5.269590855,5.292974949,62922689
11/30/2022,5.867520809,5.867520809,5.885230064,5.459905148,5.460804939,137041619
12/1/2022,5.898634911,5.898634911,5.952083111,5.733920097,5.866679192,104496531
12/2/2022,6.350609779,6.350609779,6.502243042,5.895104885,5.8989501,155360233
12/3/2022,6.099805832,6.099805832,6.415090084,6.088290215,6.350294113,97775211
12/4/2022,6.274189949,6.274189949,6.286429882,6.099652767,6.099652767,65470451
12/5/2022,6.176704884,6.176704884,6.410891056,6.13848114,6.272356987,88722047
12/6/2022,6.181513786,6.181513786,6.229625225,6.071821213,6.176805019,75314825
12/7/2022,6.015674114,6.015674114,6.256014824,5.904060841,6.18134594,76233298
12/8/2022,6.177515984,6.177515984,6.217837811,5.93206501,6.015273094,73995931
12/9/2022,6.152068138,6.152068138,6.273526192,6.09954977,6.17833519,74008569
12/10/2022,6.076573849,6.076573849,6.212224007,6.070549965,6.152443886,41923351
12/11/2022,5.931374073,5.931374073,6.105708122,5.922448158,6.077035904,47382969
12/12/2022,5.926474094,5.926474094,5.965159893,5.771275997,5.931287766,62640007
12/13/2022,6.089613914,6.089613914,6.233596802,5.855375767,5.926270962,85597574
12/14/2022,5.919637203,5.919637203,6.168663025,5.919637203,6.090388775,81349327
12/15/2022,5.802038193,5.802038193,6.001526833,5.789558887,5.920185089,82790066
12/16/2022,5.308598995,5.308598995,5.871700764,5.268255234,5.802855015,95417701
12/17/2022,5.398136139,5.398136139,5.42600584,5.260068893,5.307896137,67178612
12/18/2022,5.33273077,5.33273077,5.399032116,5.322997093,5.397130013,32965805
12/19/2022,5.095115185,5.095115185,5.420652866,5.030857086,5.333192825,57678449
12/20/2022,5.361060143,5.361060143,5.37841177,5.066558838,5.095622063,50416573
12/21/2022,5.312104225,5.312104225,5.36017704,5.22263813,5.36017704,42659129
12/22/2022,5.355727196,5.355727196,5.378304005,5.143343925,5.312131882,50479070
12/23/2022,5.259177208,5.259177208,5.390843868,5.244370937,5.354468822,52781248
12/24/2022,5.205270767,5.205270767,5.265266895,5.190774918,5.259225845,38719639
12/25/2022,5.155899048,5.155899048,5.235267162,5.067563057,5.205406189,49149898
12/26/2022,5.200694084,5.200694084,5.201595783,5.136282921,5.156105042,47162943
12/27/2022,5.182067871,5.182067871,5.308247089,5.112337112,5.199894905,43798500
12/28/2022,4.976631165,4.976631165,5.194777966,4.965205193,5.181800842,61058862
12/29/2022,5.051898956,5.051898956,5.121490002,4.960370064,4.976626873,51027716
12/30/2022,5.091601849,5.091601849,5.102931976,4.972755909,5.051458836,42211193
12/31/2022,5.162891865,5.162891865,5.193461895,5.063202858,5.09147501,37928474
1/1/2023,5.246150017,5.246150017,5.262350082,5.104718208,5.163156986,31380681
1/2/2023,5.36702013,5.36702013,5.441949844,5.191226959,5.246445179,71036450
1/3/2023,5.381432056,5.381432056,5.414073944,5.283716202,5.367444038,51869252
1/4/2023,5.525949001,5.525949001,5.587594032,5.365476131,5.381196976,78287547
1/5/2023,5.37142992,5.37142992,5.551773071,5.348071098,5.52684021,51003470
1/6/2023,5.520927906,5.520927906,5.525096893,5.265337944,5.371485233,52078124
1/7/2023,5.418708801,5.418708801,5.545262814,5.401282787,5.520792961,38759718
1/8/2023,5.570155144,5.570155144,5.572238922,5.365513802,5.418234825,42792076
1/9/2023,5.797957897,5.797957897,5.951541901,5.570911884,5.570911884,97423700
1/10/2023,5.787434101,5.787434101,5.86581707,5.690425873,5.797692776,74283926
1/11/2023,5.922763824,5.922763824,5.938451767,5.623875141,5.78677702,75697559
1/12/2023,6.173380852,6.173380852,6.174417019,5.928538799,5.982202053,137103735
1/13/2023,6.297109127,6.297109127,6.334238052,6.034904957,6.173498154,103252594
1/14/2023,6.629123211,6.629123211,6.936039925,6.296822071,6.296822071,238710774
1/15/2023,6.58870697,6.58870697,6.663852215,6.420848846,6.629609108,110235574
1/16/2023,6.541637897,6.541637897,6.731299877,6.32842207,6.588895798,128443658
1/17/2023,6.35642004,6.35642004,6.624005795,6.352215767,6.54249382,103851196
1/18/2023,6.059994221,6.059994221,6.793069839,6.058795929,6.355265141,219720222
1/19/2023,6.164858818,6.164858818,6.180020809,6.008155823,6.059359074,80807900
1/20/2023,6.676919937,6.676919937,6.679721832,6.082542896,6.164115906,91671445
1/21/2023,6.670947075,6.670947075,6.809388161,6.584815025,6.677564144,131144704
1/22/2023,6.894297123,6.894297123,7.082483768,6.633132935,6.673242092,175943498
1/23/2023,6.721675873,6.721675873,6.963735104,6.704872131,6.89518404,161708239
1/24/2023,6.296114922,6.296114922,6.817822933,6.281983852,6.719145775,122286575
1/25/2023,6.597597122,6.597597122,6.685513973,6.141200066,6.296745777,120968142
1/26/2023,6.762142181,6.762142181,6.771841049,6.492957115,6.595157146,117428623
1/27/2023,6.855056763,6.855056763,6.864274979,6.594676971,6.761144161,103212949
1/28/2023,6.634676933,6.634676933,6.903040886,6.576546192,6.855891228,78872282
1/29/2023,6.923526764,6.923526764,6.979438782,6.572040081,6.634758949,101829476
1/30/2023,6.508924961,6.508924961,6.9960742,6.394145012,6.92382288,126616065
1/31/2023,6.568030834,6.568030834,6.642961025,6.455914021,6.508892059,82184082
2/1/2023,6.812750816,6.812750816,6.902089119,6.345339775,6.566696167,130456451
2/2/2023,7.10280323,7.10280323,7.500267982,6.809820175,6.809820175,256063512
2/3/2023,7.071822166,7.071822166,7.264791965,6.968626976,7.102009773,194514026
2/4/2023,7.204174995,7.204174995,7.330945969,7.035992146,7.071138859,115928547
2/5/2023,6.899310112,6.899310112,7.312470913,6.787405014,7.204199791,141896975
2/6/2023,6.652494907,6.652494907,6.960279942,6.623239994,6.899172783,122095873
2/7/2023,6.984529018,6.984529018,6.997312069,6.649283886,6.652653217,118898674
2/8/2023,6.799746037,6.799746037,7.042425156,6.621959209,6.984937191,139932554
2/9/2023,6.317118168,6.317118168,6.8579669,6.237929821,6.800732136,239086629
2/10/2023,6.360616207,6.360616207,6.464966774,6.267418861,6.317661762,116563554
2/11/2023,6.483411789,6.483411789,6.494566917,6.343647003,6.361789227,63764867
2/12/2023,6.343625069,6.343625069,6.546191216,6.317210197,6.483377934,59784030
2/13/2023,6.254117966,6.254117966,6.371177197,6.112154961,6.3433671,115768817
2/14/2023,6.580979824,6.580979824,6.581145763,6.233800888,6.254048824,94216646
2/15/2023,6.931797028,6.931797028,6.935355186,6.507763863,6.581844807,109358767
2/16/2023,6.495246887,6.495246887,7.003746033,6.489465237,6.931662083,154903820
2/17/2023,6.732182026,6.732182026,6.817708969,6.468969822,6.49429512,133287510
2/18/2023,6.983601093,6.983601093,7.116004944,6.731058121,6.732041836,176201912
2/19/2023,7.195787907,7.195787907,7.553263187,6.97483778,6.982278824,258133545
2/20/2023,7.349309921,7.349309921,7.359496117,7.080849171,7.200139999,134132185
2/21/2023,7.030326843,7.030326843,7.421505928,6.932186127,7.349327087,132623139
2/22/2023,6.932858944,6.932858944,7.042656898,6.732192993,7.030491829,109159068
2/23/2023,6.94290781,6.94290781,7.041114807,6.843788147,6.932555199,85723728
2/24/2023,6.571438789,6.571438789,7.036245823,6.502791882,6.942791939,110361353
2/25/2023,6.466003895,6.466003895,6.613930225,6.312692165,6.572526932,74237616
2/26/2023,6.606289864,6.606289864,6.644555092,6.436369896,6.466195107,52933916
2/27/2023,6.44453907,6.44453907,6.638597012,6.388792992,6.605670929,71220183
2/28/2023,6.489455223,6.489455223,6.613997936,6.419496059,6.444546223,79851900
3/1/2023,6.842950821,6.842950821,6.850043774,6.48410511,6.489653111,95261932
3/2/2023,6.631043911,6.631043911,6.884696007,6.572899818,6.842718124,65321825
3/3/2023,6.267341137,6.267341137,6.637479782,6.14840889,6.631527901,98659069
3/4/2023,6.152784824,6.152784824,6.291745186,6.047225952,6.267469883,52854413
3/5/2023,6.352076054,6.352076054,6.371468067,6.14636898,6.153202057,71882998
3/6/2023,6.336324215,6.336324215,6.429926872,6.265268803,6.351244926,73453099
3/7/2023,6.423079014,6.423079014,6.459105015,6.292844772,6.336409092,95190450
3/8/2023,6.108942032,6.108942032,6.482683182,6.095549107,6.422883034,90429721
3/9/2023,5.73231411,5.73231411,6.191977978,5.67342186,6.10965395,92183975
3/10/2023,5.631404877,5.631404877,5.732448101,5.410123825,5.732448101,121527663
3/11/2023,5.476846218,5.476846218,5.780785084,5.31024313,5.63123703,146101474
3/12/2023,5.930506229,5.930506229,5.930506229,5.439530849,5.477124214,102353277
3/13/2023,6.114850998,6.114850998,6.217599869,5.833110809,5.930222988,165013655
3/14/2023,6.337779045,6.337779045,6.585000992,6.037164211,6.114999771,163432809
3/15/2023,5.919717789,5.919717789,6.442207813,5.786503792,6.33912611,113698649
3/16/2023,5.926499844,5.926499844,5.992488861,5.831762791,5.921555042,75392989
3/17/2023,6.418095112,6.418095112,6.422233105,5.870762825,5.927274227,100732211
3/18/2023,6.49430418,6.49430418,6.617505074,6.3627882,6.418398857,113208505
3/19/2023,6.508674145,6.508674145,6.686934948,6.451580048,6.496022224,101925411
3/20/2023,6.187915802,6.187915802,6.581775188,6.182398796,6.508317947,100456362
3/21/2023,6.439232826,6.439232826,6.490219116,6.098851204,6.189386845,97575731
3/22/2023,6.083687782,6.083687782,6.448713779,5.967669964,6.439077854,103690017
3/23/2023,6.246809959,6.246809959,6.432838917,6.038472176,6.083024025,80343300
3/24/2023,5.891207218,5.891207218,6.284021854,5.828022003,6.246058941,95468663
3/25/2023,5.721413136,5.721413136,5.911388874,5.701265812,5.891582012,55356927
3/26/2023,5.794036865,5.794036865,5.865025997,5.702496052,5.720883846,47252384
3/27/2023,5.646584034,5.646584034,5.810153961,5.540873051,5.794362068,60235051
3/28/2023,5.818621159,5.818621159,5.873588085,5.588532925,5.647100925,47767267
3/29/2023,5.947250843,5.947250843,6.027337074,5.81524086,5.817213058,68156071
3/30/2023,5.894627094,5.894627094,6.052000999,5.852824211,5.949000835,78544416
3/31/2023,6.061128139,6.061128139,6.112639904,5.886565208,5.895105839,73138382
4/1/2023,6.060864925,6.060864925,6.184627056,6.03645277,6.060254097,54205986
4/2/2023,5.94613409,5.94613409,6.113740921,5.902432919,6.101164818,50464097
4/3/2023,5.933147907,5.933147907,6.076664925,5.838933945,5.94535923,72822240
4/4/2023,6.157148838,6.157148838,6.195730209,5.89264822,5.933271885,67346134
4/5/2023,6.229158878,6.229158878,6.332254887,6.141584873,6.15679121,67769330
4/6/2023,6.077089787,6.077089787,6.230420113,6.056348801,6.228487015,59989981
4/7/2023,6.008882999,6.008882999,6.097395897,5.965007782,6.077383995,61572818
4/8/2023,5.919091225,5.919091225,6.048478127,5.904488087,6.008559227,66824780
4/9/2023,5.920213223,5.920213223,5.954629898,5.838172913,5.919307232,66072311
4/10/2023,6.01956892,6.01956892,6.040655136,5.84387207,5.921032906,75857216
4/11/2023,5.944797993,5.944797993,6.084990978,5.931939125,6.019756794,75267563
4/12/2023,5.946259975,5.946259975,5.997729778,5.771060944,5.945299149,81940968
4/13/2023,6.202379227,6.202379227,6.239573002,5.909643173,5.946247101,92952330
4/14/2023,6.314966202,6.314966202,6.453520775,6.14391613,6.202994823,145757073
4/15/2023,6.276478767,6.276478767,6.359798908,6.234736919,6.315042973,81333591
4/16/2023,6.31955719,6.31955719,6.44584322,6.175023079,6.275720119,95368030
4/17/2023,6.128189087,6.128189087,6.320997238,6.092597008,6.319309235,82421202
4/18/2023,6.331723213,6.331723213,6.356972218,6.06988287,6.128859043,101607262
4/19/2023,5.845641136,5.845641136,6.461806774,5.782084942,6.33112812,147802952
4/20/2023,5.783297062,5.783297062,5.954114914,5.688468933,5.84258604,90273751
4/21/2023,5.470581055,5.470581055,5.826978207,5.431879044,5.783602238,96856517
4/22/2023,5.506019115,5.506019115,5.545376778,5.457835197,5.470709801,65676946
4/23/2023,5.42910099,5.42910099,5.535857201,5.350290775,5.506118774,68524968
4/24/2023,5.362220764,5.362220764,5.505999088,5.320180893,5.429152012,75347188
4/25/2023,5.454832077,5.454832077,5.464443207,5.253983021,5.361591816,73714495
4/26/2023,5.353363037,5.353363037,5.673212051,5.187086105,5.454599857,79931004
4/27/2023,5.560370922,5.560370922,5.585598946,5.348033905,5.353905201,60547359
4/28/2023,5.52741909,5.52741909,5.565862179,5.462428093,5.560810089,33153541
4/29/2023,5.631002903,5.631002903,5.631002903,5.506033897,5.527255058,32933417
4/30/2023,5.468202114,5.468202114,5.664834976,5.463537216,5.630726814,36589866
5/1/2023,5.331353188,5.331353188,5.48969698,5.280554771,5.46736002,42180696
5/2/2023,5.328495026,5.328495026,5.352696896,5.261228085,5.331653118,34028826
5/3/2023,5.388935089,5.388935089,5.390451908,5.195767879,5.3285532,41738809
5/4/2023,5.264341831,5.264341831,5.395254135,5.228857994,5.389606953,32009710
5/5/2023,5.553009033,5.553009033,5.603899002,5.250150204,5.264423847,59850634
5/6/2023,5.310706139,5.310706139,5.597160816,5.295025826,5.553562164,59526041
5/7/2023,5.27571106,5.27571106,5.356227875,5.270312786,5.310269833,28966264
5/8/2023,4.975626945,4.975626945,5.282104969,4.897107124,5.275045872,75737985
5/9/2023,4.957261086,4.957261086,5.003190041,4.934119225,4.975390911,37517538
5/10/2023,5.131017208,5.131017208,5.131842136,4.905026913,4.957094193,56449193
5/11/2023,5.071643829,5.071643829,5.183142185,4.983282089,5.131051064,64117540
5/12/2023,5.198059082,5.198059082,5.203151226,4.91840601,5.071181774,54173052
5/13/2023,5.106750011,5.106750011,5.202960014,5.086196899,5.198116779,29584735
5/14/2023,5.137308121,5.137308121,5.185555935,5.084447861,5.106890202,26505935
5/15/2023,5.128389835,5.128389835,5.216227055,5.088736057,5.138379097,38272196
5/16/2023,5.148324013,5.148324013,5.153665066,5.053032875,5.128389835,35483667
5/17/2023,5.328179836,5.328179836,5.328456879,5.119769096,5.148386955,49601774
5/18/2023,5.302555084,5.302555084,5.414131165,5.222589016,5.328501225,58557871
5/19/2023,5.31780386,5.31780386,5.364532948,5.274011135,5.30293417,34635623
5/20/2023,5.289841175,5.289841175,5.31946516,5.252449036,5.318218231,26868248
5/21/2023,5.112970829,5.112970829,5.296445847,5.105930805,5.289750099,32466268
5/22/2023,5.080048084,5.080048084,5.137949944,5.067096233,5.112775803,41095767
5/23/2023,5.075413227,5.075413227,5.194953918,5.046315193,5.079852104,40951420
5/24/2023,4.979650021,4.979650021,5.076360226,4.899982929,5.074954987,47917424
5/25/2023,4.949384212,4.949384212,4.979370117,4.896924973,4.979370117,35859881
5/26/2023,4.979486942,4.979486942,5.014937878,4.943275928,4.949538231,33779115
5/27/2023,5.044288158,5.044288158,5.044953823,4.968451023,4.979003906,31465860
5/28/2023,5.148615837,5.148615837,5.164412975,5.033432007,5.043285847,36430941
5/29/2023,5.109202862,5.109202862,5.166285992,5.096542835,5.148612022,39855054
5/30/2023,5.136684895,5.136684895,5.198651791,5.100165844,5.10886097,36730255
5/31/2023,5.021587849,5.021587849,5.152987957,5.001317978,5.136674881,39150897
6/1/2023,4.9888978,4.9888978,5.051148891,4.971713066,5.021734238,30730259
6/2/2023,5.067017078,5.067017078,5.093278885,4.963321209,4.98884201,34801945
6/3/2023,5.081880093,5.081880093,5.101428986,5.049246788,5.067486763,23596530
6/4/2023,5.012393951,5.012393951,5.126835823,5.00316906,5.081899166,44816677
6/5/2023,4.733006001,4.733006001,5.018693924,4.621981144,5.013421059,73144233
6/6/2023,4.780002117,4.780002117,4.83468914,4.68834877,4.732330799,47815919
6/7/2023,4.542407036,4.542407036,4.78296423,4.509081841,4.78011179,56610609
6/8/2023,4.634866238,4.634866238,4.66689682,4.529041767,4.543107986,35861566
6/9/2023,4.587362766,4.587362766,4.662785053,4.550611973,4.634791851,34473534
6/10/2023,4.077157974,4.077157974,4.590272903,3.759943008,4.58729887,178862071
6/11/2023,4.056453228,4.056453228,4.111950874,4.03319788,4.076644897,41942701
6/12/2023,4.299116135,4.299116135,4.301006794,3.98704505,4.056490898,61104474
6/13/2023,4.285821915,4.285821915,4.474748135,4.232769012,4.298991203,88916807
6/14/2023,4.405703068,4.405703068,4.620772839,4.261343002,4.285802841,125233255
6/15/2023,4.429254055,4.429254055,4.574553967,4.251822948,4.404737949,112333291
6/16/2023,4.546607018,4.546607018,4.612812996,4.382911205,4.429175854,46797080
6/17/2023,4.524943829,4.524943829,4.659904957,4.517970085,4.546917915,41626932
6/18/2023,4.477954865,4.477954865,4.603377819,4.468357086,4.525010109,34638428
6/19/2023,4.480319977,4.480319977,4.500631809,4.381900787,4.478186131,37707854
6/20/2023,4.571578979,4.571578979,4.587287903,4.349820137,4.480877876,43228083
6/21/2023,4.77797699,4.77797699,4.794695854,4.538205147,4.571559906,63724385
6/22/2023,4.729277134,4.729277134,4.895099163,4.712379932,4.777308941,48774790
6/23/2023,4.863967896,4.863967896,4.901305199,4.728970051,4.72915411,42927132
6/24/2023,4.735225201,4.735225201,4.869233131,4.696197033,4.864315033,40989774
6/25/2023,5.439709187,5.439709187,5.469275951,4.718533993,4.7351861,214479200
6/26/2023,5.267045021,5.267045021,5.507022858,5.238166809,5.439669132,129243844
6/27/2023,5.273715019,5.273715019,5.349299908,5.239345074,5.267543793,51154590
6/28/2023,4.834852219,4.834852219,5.277194023,4.793877125,5.27408123,67058576
6/29/2023,4.924464226,4.924464226,5.014890194,4.827115059,4.83456707,52225609
6/30/2023,5.276714802,5.276714802,5.328707218,4.897397995,4.924339771,123902342
7/1/2023,5.582613945,5.582613945,5.589381218,5.197030067,5.277330875,93843889
7/2/2023,5.567735195,5.567735195,5.66029501,5.463221073,5.582826138,86016100
7/3/2023,5.525505066,5.525505066,5.741044998,5.515782833,5.568242073,74250611
7/4/2023,5.510703087,5.510703087,5.580183029,5.41204977,5.525380135,74266979
7/5/2023,5.421895981,5.421895981,5.696663857,5.338768959,5.51072979,79960120
7/6/2023,5.291825771,5.291825771,5.618318081,5.268492222,5.421423912,77976905
7/7/2023,5.476957798,5.476957798,5.556533813,5.245844841,5.290835857,90546207
7/8/2023,5.245427132,5.245427132,5.478737831,5.190684795,5.476712227,56374495
7/9/2023,5.230990887,5.230990887,5.325191021,5.208174229,5.24551487,42387754
7/10/2023,5.235662937,5.235662937,5.344864845,5.112957954,5.230809212,65853852
7/11/2023,5.259944916,5.259944916,5.294079781,5.198883057,5.236162186,45771466
7/12/2023,5.270122051,5.270122051,5.360214233,5.205144882,5.259696007,51356067
7/13/2023,5.849511147,5.849511147,5.849511147,5.229691982,5.270547867,102535954
7/14/2023,5.867281914,5.867281914,6.108169079,5.757465839,5.850803852,144157740
7/15/2023,5.807415009,5.807415009,5.921775818,5.779409885,5.867474079,73012219
7/16/2023,5.721014023,5.721014023,5.850307941,5.698938847,5.807775021,64402258
7/17/2023,5.914401054,5.914401054,6.114739895,5.707026958,5.721333981,177179401
7/18/2023,5.899724007,5.899724007,6.227869034,5.875418186,5.91413784,184883871
7/19/2023,5.880920887,5.880920887,6.025675774,5.827043056,5.90024519,84864442
7/20/2023,5.997769833,5.997769833,6.021190166,5.827043056,5.880968094,121532194
7/21/2023,6.207623959,6.207623959,6.347489834,5.958786011,5.998189926,138570178
7/22/2023,5.997039795,5.997039795,6.240687847,5.994260788,6.207856178,82205409
7/23/2023,6.149814129,6.149814129,6.211815834,5.997220039,5.997220039,74163339
7/24/2023,5.782895088,5.782895088,6.17287302,5.74447298,6.148945808,109848353
7/25/2023,5.789177895,5.789177895,5.803209782,5.708859921,5.783226013,55426180
7/26/2023,5.836772919,5.836772919,5.889554977,5.744063854,5.789637089,72612861
7/27/2023,5.86493206,5.86493206,5.966907978,5.813735962,5.837328911,75406180
7/28/2023,6.006851196,6.006851196,6.008416176,5.864980221,5.864980221,68724754
7/29/2023,6.330529213,6.330529213,6.335250854,6.0057621,6.006782055,89105039
7/30/2023,6.416740894,6.416740894,6.420423031,6.294222832,6.330461025,113254253
7/31/2023,6.525575161,6.525575161,6.59186697,6.395648003,6.415790081,143130084
8/1/2023,6.670193195,6.670193195,6.670193195,6.35429287,6.525609016,149241333
8/2/2023,6.153957844,6.153957844,6.681084156,6.139196873,6.67016077,123759285
8/3/2023,6.09756279,6.09756279,6.233457088,6.069733143,6.15339613,93816468
8/4/2023,6.055990219,6.055990219,6.202307224,6.024189949,6.097754955,76723769
8/5/2023,6.080817223,6.080817223,6.080817223,5.955609798,6.056059837,61736555
8/6/2023,5.949348927,5.949348927,6.139839172,5.941445827,6.080493927,61509042
8/7/2023,5.863782883,5.863782883,5.99690485,5.777276993,5.94949007,86472667
8/8/2023,6.082577229,6.082577229,6.129486084,5.821949005,5.863990784,91524846
8/9/2023,6.251934052,6.251934052,6.267542839,6.043831825,6.08240509,91928562
8/10/2023,6.189978123,6.189978123,6.311488152,6.159246922,6.252027035,96853769
8/11/2023,6.182446957,6.182446957,6.202046871,6.104039192,6.190121174,71750144
8/12/2023,6.214208126,6.214208126,6.237475872,6.124895096,6.181838989,59328180
8/13/2023,6.094913006,6.094913006,6.219096184,6.069618225,6.214694023,54345115
8/14/2023,6.257845879,6.257845879,6.346360207,6.082828045,6.094792843,78762052
8/15/2023,5.961573124,5.961573124,6.283162117,5.954495907,6.257708073,96469541
8/16/2023,5.446784019,5.446784019,5.961671829,5.354271889,5.961671829,142939951
8/17/2023,4.993922234,4.993922234,5.492883205,4.72645092,5.446825981,166858246
8/18/2023,4.910615921,4.910615921,5.044826031,4.884365082,4.994587898,113036823
8/19/2023,4.905425072,4.905425072,4.992477894,4.872590065,4.910767078,78902971
8/20/2023,4.905340195,4.905340195,4.932310104,4.871924877,4.905569077,73321478
8/21/2023,4.775172234,4.775172234,4.91401577,4.756155014,4.905066013,80148832
8/22/2023,4.67017889,4.67017889,4.780038834,4.551595211,4.774805069,109638302
8/23/2023,4.762023926,4.762023926,4.846388817,4.660078049,4.670347214,117298284
8/24/2023,4.652462959,4.652462959,4.809246063,4.616493225,4.762255192,90443738
8/25/2023,4.549824238,4.549824238,4.664578915,4.530017853,4.652749062,87112538
8/26/2023,4.601426125,4.601426125,4.637736797,4.53632021,4.54985714,58586190
8/27/2023,4.68280983,4.68280983,4.699225903,4.601428032,4.601635933,62521930
8/28/2023,4.67488718,4.67488718,4.718372822,4.584095001,4.682810783,69300651
8/29/2023,4.802124977,4.802124977,4.854934216,4.576105118,4.674702168,94064007
8/30/2023,4.645558834,4.645558834,4.805153847,4.645422935,4.80195713,79083635
8/31/2023,4.36726284,4.36726284,4.671845913,4.343540192,4.645660877,93027685
9/1/2023,4.264906883,4.264906883,4.418464184,4.250446796,4.367585182,75837263
9/2/2023,4.391820908,4.391820908,4.39450407,4.260029793,4.26522398,63938028
9/3/2023,4.412590027,4.412590027,4.461015224,4.369854927,4.392687798,63125638
9/4/2023,4.43559885,4.43559885,4.489661217,4.379926205,4.412610054,64326009
9/5/2023,4.374063015,4.374063015,4.445839882,4.286831856,4.435701847,66368494
9/6/2023,4.455872059,4.455872059,4.480977058,4.353153229,4.374104023,63975510
9/7/2023,4.471881866,4.471881866,4.515389919,4.414167881,4.456039906,54929759
9/8/2023,4.367131233,4.367131233,4.4815979,4.328077793,4.472139835,51266937
9/9/2023,4.325852871,4.325852871,4.371096134,4.313210964,4.367072105,32605829
9/10/2023,4.221284866,4.221284866,4.325707912,4.17924881,4.325707912,65560353
9/11/2023,4.106139183,4.106139183,4.243783951,4.052867889,4.221484184,76140891
9/12/2023,4.197628975,4.197628975,4.285416126,4.096203804,4.10615921,79100000
9/13/2023,4.256443977,4.256443977,4.303178787,4.186913967,4.197660923,60202953
